state,county,state_name,geo_id,population,pop_density
KY,Todd,Kentucky,21219,12311,32.872949721
KY,Trigg,Kentucky,21221,14643,33.161936579
KY,Trimble,Kentucky,21223,8515,56.149773777
KY,Union,Kentucky,21225,14505,42.306397059
KY,Warren,Kentucky,21227,131264,242.30803467
KY,Washington,Kentucky,21229,12084,40.690454899
KY,Wayne,Kentucky,21231,20468,44.672025527
KY,Webster,Kentucky,21233,13111,39.479206492
KY,Whitley,Kentucky,21235,36242,82.7762743
KY,Wolfe,Kentucky,21237,7177,32.304009439
KY,Woodford,Kentucky,21239,26533,139.56572507
LA,Acadia Parish,Louisiana,22001,62190,94.92202532
LA,Allen Parish,Louisiana,22003,25605,33.610656782
LA,Ascension Parish,Louisiana,22005,124672,429.8236876
LA,Assumption Parish,Louisiana,22007,22300,65.85491183
LA,Avoyelles Parish,Louisiana,22009,40462,48.630176485
LA,Beauregard Parish,Louisiana,22011,37253,32.187838318
LA,Bienville Parish,Louisiana,22013,13308,16.403692862
LA,Bossier Parish,Louisiana,22015,127185,151.3557636
LA,Caddo Parish,Louisiana,22017,242922,276.41541132
LA,Calcasieu Parish,Louisiana,22019,203112,190.84189524
LA,Caldwell Parish,Louisiana,22021,9960,18.812494884
LA,Cameron Parish,Louisiana,22023,6968,5.4231196274
LA,Catahoula Parish,Louisiana,22025,9608,13.57009307
LA,Claiborne Parish,Louisiana,22027,15944,21.121289283
LA,Concordia Parish,Louisiana,22029,19572,28.081112121
LA,De Soto Parish,Louisiana,22031,27436,31.305203465
LA,East Baton Rouge Parish,Louisiana,22033,440956,968.40568868
LA,East Carroll Parish,Louisiana,22035,7037,16.726567897
LA,East Feliciana Parish,Louisiana,22037,19305,42.578055039
LA,Evangeline Parish,Louisiana,22039,33443,50.489089358
LA,Franklin Parish,Louisiana,22041,20156,32.271027304
LA,Grant Parish,Louisiana,22043,22482,34.962812837
LA,Iberia Parish,Louisiana,22045,70941,123.57050308
LA,Iberville Parish,Louisiana,22047,32721,52.892704217
LA,Jackson Parish,Louisiana,22049,15902,27.937934943
LA,Jefferson Parish,Louisiana,22051,434051,1468.0823867
LA,Jefferson Davis Parish,Louisiana,22053,31582,48.485934534
LA,Lafayette Parish,Louisiana,22055,242782,903.39943307
LA,Lafourche Parish,Louisiana,22057,98115,91.837323311
LA,LaSalle Parish,Louisiana,22059,14917,23.879252872
LA,Lincoln Parish,Louisiana,22061,47196,100.04621122
LA,Livingston Parish,Louisiana,22063,139567,215.32486342
LA,Madison Parish,Louisiana,22065,11161,17.874628198
LA,Morehouse Parish,Louisiana,22067,25398,31.949968583
LA,Natchitoches Parish,Louisiana,22069,38659,30.871020338
LA,Orleans Parish,Louisiana,22071,391006,2307.7799891
LA,Ouachita Parish,Louisiana,22073,154475,253.07304425
LA,Plaquemines Parish,Louisiana,22075,23410,29.999819922
LA,Pointe Coupee Parish,Louisiana,22077,21940,39.374091929
LA,Rapides Parish,Louisiana,22079,130562,98.88481149
LA,Red River Parish,Louisiana,22081,8477,21.786634626
LA,Richland Parish,Louisiana,22083,20192,36.334313023
LA,Sabine Parish,Louisiana,22085,24032,27.729473451
LA,St. Bernard Parish,Louisiana,22087,46721,123.76027075
LA,St. Charles Parish,Louisiana,22089,52879,190.38744078
LA,St. Helena Parish,Louisiana,22091,10262,25.126815804
LA,St. James Parish,Louisiana,22093,21037,87.094118764
LA,St. John the Baptist Parish,Louisiana,22095,43184,201.49313334
LA,St. Landry Parish,Louisiana,22097,82764,89.579893363
LA,St. Martin Parish,Louisiana,22099,53621,72.734403337
LA,St. Mary Parish,Louisiana,22101,49774,89.588999197
LA,St. Tammany Parish,Louisiana,22103,258111,305.01368986
LA,Tangipahoa Parish,Louisiana,22105,133777,169.05725118
LA,Tensas Parish,Louisiana,22107,4462,7.4023143008
LA,Terrebonne Parish,Louisiana,22109,111021,90.273684487
LA,Union Parish,Louisiana,22111,22330,25.46247009
LA,Vermilion Parish,Louisiana,22113,59830,50.996753124
LA,Vernon Parish,Louisiana,22115,48860,36.794452356
LA,Washington Parish,Louisiana,22117,46582,69.57419951
LA,Webster Parish,Louisiana,22119,38798,65.406449118
LA,West Baton Rouge Parish,Louisiana,22121,26427,137.35992887
LA,West Carroll Parish,Louisiana,22123,10982,30.535588317
LA,West Feliciana Parish,Louisiana,22125,15460,38.331993276
LA,Winn Parish,Louisiana,22127,14134,14.876544142
ME,Androscoggin,Maine,23001,107679,230.11336067
ME,Aroostook,Maine,23003,67111,10.059723516
ME,Cumberland,Maine,23005,293557,351.27295667
ME,Franklin,Maine,23007,29897,17.617360562
ME,Hancock,Maine,23009,54811,34.534791758
ME,Kennebec,Maine,23011,122083,140.73467056
ME,Knox,Maine,23013,39771,108.92257693
ME,Lincoln,Maine,23015,34342,75.333443925
ME,Oxford,Maine,23017,57618,27.74197472
ME,Penobscot,Maine,23019,151096,44.476722321
ME,Piscataquis,Maine,23021,16800,4.2413218836
ME,Sagadahoc,Maine,23023,35634,140.30729124
ME,Somerset,Maine,23025,50592,12.891799116
ME,Waldo,Maine,23027,39694,54.377525342
ME,Washington,Maine,23029,31490,12.287765267
ME,York,Maine,23031,206229,208.09092386
MD,Allegany,Maryland,24001,70975,168.11292002
MD,Anne Arundel,Maryland,24003,576031,1388.7473052
MD,Baltimore,Maryland,24005,828431,1384.5077817
MD,Calvert,Maryland,24009,92003,431.55199149
MD,Caroline,Maryland,24011,33304,104.25688521
MD,Carroll,Maryland,24013,168429,376.27201389
MD,Cecil,Maryland,24015,102826,296.94585425
MD,Charles,Maryland,24017,161503,352.7798689
MD,Dorchester,Maryland,24019,31998,59.172750806
MD,Frederick,Maryland,24021,255648,387.07058855
MD,Garrett,Maryland,24023,29163,44.929933082
MD,Harford,Maryland,24025,253956,580.97590052
MD,Howard,Maryland,24027,323196,1287.9169185
MD,Kent,Maryland,24029,19383,69.965975141
MD,Montgomery,Maryland,24031,1052567,2134.6971791
MD,Prince George's,Maryland,24033,909308,1883.9844502
MD,Queen Anne's,Maryland,24035,50251,135.1983983
MD,St. Mary's,Maryland,24037,112664,314.10016659
MD,Somerset,Maryland,24039,25675,80.297433095
MD,Talbot,Maryland,24041,36968,137.65345199
MD,Washington,Maryland,24043,150926,329.70029333
MD,Wicomico,Maryland,24045,103195,275.6135298
MD,Worcester,Maryland,24047,51823,110.664662
MD,Baltimore city,Maryland,24510,602495,7443.1708781
MA,Barnstable,Massachusetts,25001,213413,541.34269522
MA,Berkshire,Massachusetts,25003,126348,136.316072
MA,Bristol,Massachusetts,25005,564022,1019.736518
MA,Dukes,Massachusetts,25007,17352,168.13085908
MA,Essex,Massachusetts,25009,790638,1605.4399507
MA,Franklin,Massachusetts,25011,70963,101.48837715
MA,Hampden,Massachusetts,25013,470406,762.42077911
MA,Hampshire,Massachusetts,25015,161355,306.04129703
MA,Middlesex,Massachusetts,25017,1614714,1974.3630351
MA,Nantucket,Massachusetts,25019,11327,245.51762798
MA,Norfolk,Massachusetts,25021,705388,1780.8461488
MA,Plymouth,Massachusetts,25023,518132,786.31159489
MA,Suffolk,Massachusetts,25025,807252,13859.478078
MA,Worcester,Massachusetts,25027,830839,549.98793554
MI,Alcona,Michigan,26001,10362,15.358953267
MI,Alger,Michigan,26003,9097,9.9417139202
MI,Allegan,Michigan,26005,117327,142.17163587
MI,Alpena,Michigan,26007,28360,49.592112083
MI,Antrim,Michigan,26009,23365,49.119413046
MI,Arenac,Michigan,26011,15041,41.415068283
MI,Baraga,Michigan,26013,8320,9.2606349658
MI,Barry,Michigan,26015,61157,110.57239668
MI,Bay,Michigan,26017,103923,234.99210529
MI,Benzie,Michigan,26019,17753,55.530501467
MI,Berrien,Michigan,26021,154141,271.48159566
MI,Branch,Michigan,26023,43622,86.139137716
MI,Calhoun,Michigan,26025,134487,190.422079
MI,Cass,Michigan,26027,51653,105.39161051
MI,Charlevoix,Michigan,26029,26244,63.036587012
MI,Cheboygan,Michigan,26031,25413,35.529031886
MI,Chippewa,Michigan,26033,37517,24.072390575
MI,Clare,Michigan,26035,30757,54.498356969
MI,Clinton,Michigan,26037,79332,140.05895047
MI,Crawford,Michigan,26039,13901,24.98371639
MI,Delta,Michigan,26041,35857,30.618192999
MI,Dickinson,Michigan,26043,25383,33.357093464
MI,Eaton,Michigan,26045,109826,190.93462906
MI,Emmet,Michigan,26047,33308,71.244144262
MI,Genesee,Michigan,26049,406892,638.79959721
MI,Gladwin,Michigan,26051,25337,50.49360835
MI,Gogebic,Michigan,26053,15096,13.697044143
MI,Grand Traverse,Michigan,26055,92573,199.3650638
MI,Gratiot,Michigan,26057,40599,71.429249924
MI,Hillsdale,Michigan,26059,45749,76.48387291
MI,Houghton,Michigan,26061,36219,35.892358897
MI,Huron,Michigan,26063,31166,37.2779172
MI,Ingham,Michigan,26065,292735,526.38080286
MI,Ionia,Michigan,26067,64210,112.38915983
MI,Iosco,Michigan,26069,25081,45.676133965
MI,Iron,Michigan,26071,11117,9.5343265617
MI,Isabella,Michigan,26073,70562,123.20965062
MI,Jackson,Michigan,26075,158823,226.28213174
MI,Kalamazoo,Michigan,26077,264870,471.22555213
MI,Kalkaska,Michigan,26079,17824,31.843152846
MI,Kent,Michigan,26081,653786,770.92939429
MI,Keweenaw,Michigan,26083,2113,3.9121525092
MI,Lake,Michigan,26085,11881,20.932783171
MI,Lapeer,Michigan,26087,88028,136.56398308
MI,Leelanau,Michigan,26089,21764,62.684365996
MI,Lenawee,Michigan,26091,98266,131.08540953
MI,Livingston,Michigan,26093,191224,338.30225717
MI,Luce,Michigan,26095,6283,6.9882932181
MI,Mackinac,Michigan,26097,10787,10.556191863
MI,Macomb,Michigan,26099,874759,1825.272662
MI,Manistee,Michigan,26101,24528,45.22745346
MI,Marquette,Michigan,26103,66516,36.768679876
MI,Mason,Michigan,26105,29100,58.79119469
MI,Mecosta,Michigan,26107,43545,78.442922439
MI,Menominee,Michigan,26109,22983,22.01350648
MI,Midland,Michigan,26111,83209,161.1757805
MI,Missaukee,Michigan,26113,15113,26.758722124
MI,Monroe,Michigan,26115,150439,273.85089223
MI,Montcalm,Michigan,26117,63968,90.692482657
MI,Montmorency,Michigan,26119,9265,16.947920242
MI,Muskegon,Michigan,26121,173588,344.49706218
MI,Newaygo,Michigan,26123,48892,58.281297207
MI,Oakland,Michigan,26125,1259201,1451.6887933
MI,Oceana,Michigan,26127,26625,49.480270471
MI,Ogemaw,Michigan,26129,20952,37.181684972
MI,Ontonagon,Michigan,26131,5795,4.4203654777
MI,Osceola,Michigan,26133,23341,41.217677167
MI,Oscoda,Michigan,26135,8276,14.630342864
MI,Otsego,Michigan,26137,24665,47.890690405
MI,Ottawa,Michigan,26139,290494,515.50170109
MI,Presque Isle,Michigan,26141,12738,19.337581226
MI,Roscommon,Michigan,26143,23884,45.939893192
MI,Saginaw,Michigan,26145,190800,238.36130494
MI,St. Clair,Michigan,26147,159337,220.89886187
MI,St. Joseph,Michigan,26149,61043,121.94076552
MI,Sanilac,Michigan,26151,41182,42.783369497
MI,Schoolcraft,Michigan,26153,8068,6.8846854384
MI,Shiawassee,Michigan,26155,68192,128.43167637
MI,Tuscola,Michigan,26157,52516,65.277182199
MI,Van Buren,Michigan,26159,75448,124.13393184
MI,Washtenaw,Michigan,26161,370963,525.46367702
MI,Wayne,Michigan,26163,1753893,2865.8714869
MI,Wexford,Michigan,26165,33466,59.239732124
MN,Aitkin,Minnesota,27001,15902,8.7287419287
MN,Anoka,Minnesota,27003,353813,838.46199667
MN,Becker,Minnesota,27005,34371,26.135950972
MN,Beltrami,Minnesota,27007,46847,18.703601701
MN,Benton,Minnesota,27009,40545,99.302805064
MN,Big Stone,Minnesota,27011,4989,9.9944721704
MN,Blue Earth,Minnesota,27013,67427,90.169887352
MN,Brown,Minnesota,27015,25111,41.092377163
MN,Carlton,Minnesota,27017,35837,41.607841775
MN,Carver,Minnesota,27019,103551,292.35267148
MN,Cass,Minnesota,27021,29519,14.602714503
MN,Chippewa,Minnesota,27023,11924,20.519397997
MN,Chisago,Minnesota,27025,55922,134.78282993
MN,Clay,Minnesota,27027,63955,61.189346112
MN,Clearwater,Minnesota,27029,8810,8.8211925103
MN,Cook,Minnesota,27031,5393,3.7132132096
MN,Cottonwood,Minnesota,27033,11277,17.621033514
MN,Crow Wing,Minnesota,27035,64889,64.995326247
MN,Dakota,Minnesota,27037,425423,756.39049034
MN,Dodge,Minnesota,27039,20822,47.400503891
MN,Douglas,Minnesota,27041,37964,59.621189922
MN,Faribault,Minnesota,27043,13758,19.310073695
MN,Fillmore,Minnesota,27045,21058,24.449196493
MN,Freeborn,Minnesota,27047,30444,43.044310714
MN,Goodhue,Minnesota,27049,46403,61.308866319
MN,Grant,Minnesota,27051,6021,10.991310804
MN,Hennepin,Minnesota,27053,1259428,2273.9607676
MN,Houston,Minnesota,27055,18578,33.653145452
MN,Hubbard,Minnesota,27057,21332,23.036583732
MN,Isanti,Minnesota,27059,39966,91.718797307
MN,Itasca,Minnesota,27061,45108,16.911374319
MN,Jackson,Minnesota,27063,9911,14.098709446
MN,Kanabec,Minnesota,27065,16207,31.070268298
MN,Kandiyohi,Minnesota,27067,42855,53.743995274
MN,Kittson,Minnesota,27069,4248,3.8659857568
MN,Koochiching,Minnesota,27071,12440,4.0074593922
MN,Lac qui Parle,Minnesota,27073,6658,8.70303211
MN,Lake,Minnesota,27075,10658,5.0529428159
MN,Lake of the Woods,Minnesota,27077,3758,2.8955180038
MN,Le Sueur,Minnesota,27079,28494,63.507705946
MN,Lincoln,Minnesota,27081,5673,10.568545261
MN,Lyon,Minnesota,27083,25629,35.874322926
MN,McLeod,Minnesota,27085,35873,72.988910468
MN,Mahnomen,Minnesota,27087,5519,9.8930442434
MN,Marshall,Minnesota,27089,9390,5.2899616075
MN,Martin,Minnesota,27091,19785,27.775019448
MN,Meeker,Minnesota,27093,23141,38.056592196
MN,Mille Lacs,Minnesota,27095,26139,45.668517718
MN,Morrison,Minnesota,27097,33169,29.481084546
MN,Mower,Minnesota,27099,40011,56.248273937
MN,Murray,Minnesota,27101,8276,11.744652875
MN,Nicollet,Minnesota,27103,34220,76.274555603
MN,Nobles,Minnesota,27105,21924,30.658904641
MN,Norman,Minnesota,27107,6475,7.4187469174
MN,Olmsted,Minnesota,27109,156277,239.13505677
MN,Otter Tail,Minnesota,27111,58812,29.825822899
MN,Pennington,Minnesota,27113,14178,22.994670009
MN,Pine,Minnesota,27115,29483,20.890834364
MN,Pipestone,Minnesota,27117,9047,19.453592943
MN,Polk,Minnesota,27119,31529,15.995858725
MN,Pope,Minnesota,27121,11097,16.573740433
MN,Ramsey,Minnesota,27123,550210,3614.5799855
MN,Red Lake,Minnesota,27125,3999,9.2482282581
MN,Redwood,Minnesota,27127,15249,17.356555802
MN,Renville,Minnesota,27129,14612,14.865946638
MN,Rice,Minnesota,27131,66523,134.1626984
MN,Rock,Minnesota,27133,9414,19.512574266
MN,Roseau,Minnesota,27135,15150,9.0630725594
MN,St. Louis,Minnesota,27137,199754,31.972016714
MN,Scott,Minnesota,27139,147381,413.70081948
MN,Sherburne,Minnesota,27141,96036,221.83852034
MN,Sibley,Minnesota,27143,15028,25.521608076
MN,Stearns,Minnesota,27145,159256,118.59905738
MN,Steele,Minnesota,27147,36803,85.659068264
MN,Stevens,Minnesota,27149,9753,17.30450368
MN,Swift,Minnesota,27151,9345,12.593682989
MN,Todd,Minnesota,27153,24582,26.013682474
MN,Traverse,Minnesota,27155,3308,5.7643540313
MN,Wabasha,Minnesota,27157,21645,41.389682675
MN,Wadena,Minnesota,27159,13773,25.682633765
MN,Waseca,Minnesota,27161,18691,44.148873908
MN,Washington,Minnesota,27163,259201,674.2859273
MN,Watonwan,Minnesota,27165,10980,25.244032047
MN,Wilkin,Minnesota,27167,6254,8.3275679456
MN,Winona,Minnesota,27169,50825,81.174789751
MN,Wright,Minnesota,27171,136349,206.23949568
MN,Yellow Medicine,Minnesota,27173,9795,12.903418152
MS,Adams,Mississippi,28001,31192,67.464982004
MS,Alcorn,Mississippi,28003,36925,92.30223418
MS,Amite,Mississippi,28005,12326,16.882613211
MS,Attala,Mississippi,28007,18365,24.987863213
MS,Benton,Mississippi,28009,8271,20.341042557
MS,Bolivar,Mississippi,28011,31333,35.741294251
MS,Calhoun,Mississippi,28013,14436,24.610728641
MS,Carroll,Mississippi,28015,9911,15.774562765
MS,Chickasaw,Mississippi,28017,17171,34.220042322
MS,Choctaw,Mississippi,28019,8278,19.794546329
MS,Claiborne,Mississippi,28021,9002,18.468846344
MS,Clarke,Mississippi,28023,15604,22.562911245
MS,Clay,Mississippi,28025,19386,47.275317155
MS,Coahoma,Mississippi,28027,22628,40.956490455
MS,Copiah,Mississippi,28029,28543,36.721409287
MS,Covington,Mississippi,28031,18853,45.558620769
MS,DeSoto,Mississippi,28033,182001,382.09900995
MS,Forrest,Mississippi,28035,75036,161.00698835
MS,Franklin,Mississippi,28037,7788,13.809403523
MS,George,Mississippi,28039,24250,50.658441319
MS,Greene,Mississippi,28041,13586,19.061747766
MS,Grenada,Mississippi,28043,21055,49.878937218
MS,Hancock,Mississippi,28045,47334,99.868376358
MS,Harrison,Mississippi,28047,206650,360.24217915
MS,Hinds,Mississippi,28049,237085,272.58316776
MS,Holmes,Mississippi,28051,17622,23.288758154
MS,Humphreys,Mississippi,28053,8257,19.729309046
MS,Issaquena,Mississippi,28055,1308,3.1667212988
MS,Itawamba,Mississippi,28057,23517,44.138916006
MS,Jackson,Mississippi,28059,143277,198.22578996
MS,Jasper,Mississippi,28061,16428,24.293178797
MS,Jefferson,Mississippi,28063,7106,13.667142244
MS,Jefferson Davis,Mississippi,28065,11234,27.504219901
MS,Jones,Mississippi,28067,68461,98.531728639
MS,Kemper,Mississippi,28069,10027,13.086962804
MS,Lafayette,Mississippi,28071,54793,86.739745266
MS,Lamar,Mississippi,28073,62447,125.73020322
MS,Lauderdale,Mississippi,28075,75317,107.03679601
MS,Lawrence,Mississippi,28077,12455,28.919549484
MS,Leake,Mississippi,28079,22763,39.051471718
MS,Lee,Mississippi,28081,85202,189.35839462
MS,Leflore,Mississippi,28083,28919,48.67908396
MS,Lincoln,Mississippi,28085,34205,58.357187025
MS,Lowndes,Mississippi,28087,58930,116.59068511
MS,Madison,Mississippi,28089,105630,147.83482989
MS,Marion,Mississippi,28091,24715,45.567297081
MS,Marshall,Mississippi,28093,35451,50.200712215
MS,Monroe,Mississippi,28095,35564,46.483507958
MS,Montgomery,Mississippi,28097,10023,24.627713178
MS,Neshoba,Mississippi,28099,29125,51.084450633
MS,Newton,Mississippi,28101,21443,37.107944009
MS,Noxubee,Mississippi,28103,10535,15.154819358
MS,Oktibbeha,Mississippi,28105,49599,108.23844951
MS,Panola,Mississippi,28107,34178,49.882140738
MS,Pearl River,Mississippi,28109,55387,68.267993996
MS,Perry,Mississippi,28111,11931,18.434582577
MS,Pike,Mississippi,28113,39563,96.726905065
MS,Pontotoc,Mississippi,28115,31833,63.952046533
MS,Prentiss,Mississippi,28117,25315,61.002131466
MS,Quitman,Mississippi,28119,7051,17.409371977
MS,Rankin,Mississippi,28121,153902,198.44730007
MS,Scott,Mississippi,28123,28287,46.430632105
MS,Sharkey,Mississippi,28125,4377,10.138515091
MS,Simpson,Mississippi,28127,26758,45.416802498
MS,Smith,Mississippi,28129,16002,25.149785784
MS,Stone,Mississippi,28131,18717,42.014907461
MS,Sunflower,Mississippi,28133,25735,36.882370674
MS,Tallahatchie,Mississippi,28135,13987,21.677911331
MS,Tate,Mississippi,28137,28759,71.051373935
MS,Tippah,Mississippi,28139,21995,48.042643748
MS,Tishomingo,Mississippi,28141,19454,45.849345286
MS,Tunica,Mississippi,28143,9944,21.870409991
MS,Union,Mississippi,28145,28606,68.829399778
MS,Walthall,Mississippi,28147,14465,35.810817032
MS,Warren,Mississippi,28149,46176,78.461616584
MS,Washington,Mississippi,28151,45063,62.178441251
MS,Wayne,Mississippi,28153,20298,25.037117401
MS,Webster,Mississippi,28155,9788,23.253120713
MS,Wilkinson,Mississippi,28157,8792,12.96551907
MS,Winston,Mississippi,28159,18165,29.913488047
MS,Yalobusha,Mississippi,28161,12392,26.526772715
MS,Yazoo,Mississippi,28163,28248,30.626476269
MO,Adair,Missouri,29001,25339,44.66408103
MO,Andrew,Missouri,29003,17607,40.697448738
MO,Atchison,Missouri,29005,5171,9.4484522171
MO,Audrain,Missouri,29007,25473,36.798023654
MO,Barry,Missouri,29009,35886,46.110907174
MO,Barton,Missouri,29011,11798,19.928038542
MO,Bates,Missouri,29013,16320,19.505322845
MO,Benton,Missouri,29015,19278,27.381886799
MO,Bollinger,Missouri,29017,12169,19.694004445
MO,Boone,Missouri,29019,180005,262.57094345
MO,Buchanan,Missouri,29021,88571,216.95589063
MO,Butler,Missouri,29023,42639,61.380230935
MO,Caldwell,Missouri,29025,9108,21.360618655
MO,Callaway,Missouri,29027,44889,53.787257805
MO,Camden,Missouri,29029,45815,69.836883564
MO,Cape Girardeau,Missouri,29031,78753,136.12490696
MO,Carroll,Missouri,29033,8743,12.58670709
MO,Carter,Missouri,29035,6054,11.932391099
MO,Cass,Missouri,29037,104954,150.66294512
MO,Cedar,Missouri,29039,14165,29.853547686
MO,Chariton,Missouri,29041,7451,9.9190871273
MO,Christian,Missouri,29043,86983,154.59669401
MO,Clark,Missouri,29045,6842,13.55908072
MO,Clay,Missouri,29047,246365,619.52863243
MO,Clinton,Missouri,29049,20470,48.859373767
MO,Cole,Missouri,29051,76796,196.15321488
MO,Cooper,Missouri,29053,17603,31.169370693
MO,Crawford,Missouri,29055,23957,32.266329366
MO,Dade,Missouri,29057,7569,15.4466115
MO,Dallas,Missouri,29059,16762,30.986149278
MO,Daviess,Missouri,29061,8313,14.758020699
MO,DeKalb,Missouri,29063,12630,29.974534791
MO,Dent,Missouri,29065,15441,20.512494883
MO,Douglas,Missouri,29067,13373,16.436357306
MO,Dunklin,Missouri,29069,29423,54.376175802
MO,Franklin,Missouri,29071,103670,112.3500744
MO,Gasconade,Missouri,29073,14705,28.333068974
MO,Gentry,Missouri,29075,6628,13.487393132
MO,Greene,Missouri,29077,291923,432.27101387
MO,Grundy,Missouri,29079,9914,22.775510579
MO,Harrison,Missouri,29081,8414,11.645403642
MO,Henry,Missouri,29083,21792,31.267948361
MO,Hickory,Missouri,29085,9509,23.843565662
MO,Holt,Missouri,29087,4404,9.5181880445
MO,Howard,Missouri,29089,10137,21.856872778
MO,Howell,Missouri,29091,40076,43.220348128
MO,Iron,Missouri,29093,10177,18.494744148
MO,Jackson,Missouri,29095,700307,1158.458522
MO,Jasper,Missouri,29097,120636,188.93456764
MO,Jefferson,Missouri,29099,224347,341.72825385
MO,Johnson,Missouri,29101,53652,64.698730214
MO,Knox,Missouri,29103,3947,7.8312131782
MO,Laclede,Missouri,29105,35713,46.701926659
MO,Lafayette,Missouri,29107,32598,51.871882635
MO,Lawrence,Missouri,29109,38359,62.704977312
MO,Lewis,Missouri,29111,9855,19.513229938
MO,Lincoln,Missouri,29113,57686,92.067552279
MO,Linn,Missouri,29115,12037,19.553668033
MO,Livingston,Missouri,29117,15146,28.454001603
MO,McDonald,Missouri,29119,23078,42.77821718
MO,Macon,Missouri,29121,15153,18.912701656
MO,Madison,Missouri,29123,12188,24.652719184
MO,Maries,Missouri,29125,8769,16.640157217
MO,Marion,Missouri,29127,28592,65.439563561
MO,Mercer,Missouri,29129,3641,8.0227359653
MO,Miller,Missouri,29131,25336,42.753830748
MO,Mississippi,Missouri,29133,13336,32.401715045
MO,Moniteau,Missouri,29135,16121,38.843161835
MO,Monroe,Missouri,29137,8664,13.377490255
MO,Montgomery,Missouri,29139,11534,21.556984394
MO,Morgan,Missouri,29141,20358,34.064551195
MO,New Madrid,Missouri,29143,17296,25.629175362
MO,Newton,Missouri,29145,58266,93.262372307
MO,Nodaway,Missouri,29147,22304,25.433194799
MO,Oregon,Missouri,29149,10541,13.346475734
MO,Osage,Missouri,29151,13714,22.608732368
MO,Ozark,Missouri,29153,9017,12.103818237
MO,Pemiscot,Missouri,29155,16272,33.03181959
MO,Perry,Missouri,29157,19150,40.37059618
MO,Pettis,Missouri,29159,42542,62.357760023
MO,Phelps,Missouri,29161,44732,66.587413625
MO,Pike,Missouri,29163,18504,27.599833213
MO,Platte,Missouri,29165,102985,245.32740582
MO,Polk,Missouri,29167,32201,50.66822076
MO,Pulaski,Missouri,29169,52014,95.070179073
MO,Putnam,Missouri,29171,4757,9.1955289468
MO,Ralls,Missouri,29173,10212,21.73778186
MO,Randolph,Missouri,29175,24763,51.29975603
MO,Ray,Missouri,29177,22883,40.229653607
MO,Reynolds,Missouri,29179,6254,7.7355299169
MO,Ripley,Missouri,29181,13401,21.287001578
MO,St. Charles,Missouri,29183,399182,712.21527284
MO,St. Clair,Missouri,29185,9395,13.918905662
MO,Ste. Genevieve,Missouri,29186,17888,35.836701372
MO,St. Francois,Missouri,29187,66692,147.58998517
MO,St. Louis,Missouri,29189,996945,1964.7080157
MO,Saline,Missouri,29195,22895,30.30472618
MO,Schuyler,Missouri,29197,4599,14.96558527
MO,Scotland,Missouri,29199,4966,11.376674203
MO,Scott,Missouri,29201,38458,91.568526919
MO,Shannon,Missouri,29203,8189,8.1578285909
MO,Shelby,Missouri,29205,6050,12.079141493
MO,Stoddard,Missouri,29207,29206,35.477880413
MO,Stone,Missouri,29209,31749,68.420331162
MO,Sullivan,Missouri,29211,6221,9.6005785065
MO,Taney,Missouri,29213,55852,88.323841791
MO,Texas,Missouri,29215,25571,21.720671945
MO,Vernon,Missouri,29217,20528,24.840528856
MO,Warren,Missouri,29219,34711,80.985727723
MO,Washington,Missouri,29221,24943,32.825522109
MO,Wayne,Missouri,29223,13122,17.284345302
MO,Webster,Missouri,29225,39109,65.999767948
MO,Worth,Missouri,29227,2040,7.6510909354
MO,Wright,Missouri,29229,18378,26.956243387
MO,St. Louis city,Missouri,29510,302838,4904.7685335
MT,Beaverhead,Montana,30001,9404,1.6966501028
MT,Big Horn,Montana,30003,13338,2.6687686615
MT,Blaine,Montana,30005,6807,1.610315307
MT,Broadwater,Montana,30007,6085,5.1033282285
MT,Carbon,Montana,30009,10714,5.2321995921
MT,Carter,Montana,30011,1238,0.3706057168
MT,Cascade,Montana,30013,81643,30.258614187
MT,Chouteau,Montana,30015,5745,1.4461788513
MT,Custer,Montana,30017,11586,3.0623989356
MT,Daniels,Montana,30019,1747,1.2250910975
MT,Dawson,Montana,30021,8680,3.6594861201
MT,Deer Lodge,Montana,30023,9131,12.394753056
MT,Fallon,Montana,30025,2920,1.8018574183
MT,Fergus,Montana,30027,11113,2.5609948016
MT,Flathead,Montana,30029,102106,20.071313448
MT,Gallatin,Montana,30031,111876,42.946392152
MT,Garfield,Montana,30033,1268,0.2711394929
MT,Glacier,Montana,30035,13747,4.5900656354
MT,Golden Valley,Montana,30037,826,0.703324309
MT,Granite,Montana,30039,3378,1.9558095362
MT,Hill,Montana,30041,16347,5.6385100897
MT,Jefferson,Montana,30043,12097,7.3011486597
MT,Judith Basin,Montana,30045,1952,1.0440250623
MT,Lake,Montana,30047,30250,20.295655769
MT,Lewis and Clark,Montana,30049,68700,19.864787729
MT,Liberty,Montana,30051,2430,1.6993207286
MT,Lincoln,Montana,30053,19794,5.479288586
MT,McCone,Montana,30055,1675,0.633935325
MT,Madison,Montana,30057,8768,2.4435939673
MT,Meagher,Montana,30059,1866,0.7801433214
MT,Mineral,Montana,30061,4316,3.5388087609
MT,Missoula,Montana,30063,118791,45.812027006
MT,Musselshell,Montana,30065,4651,2.4885529817
MT,Park,Montana,30067,16736,5.9718736819
MT,Petroleum,Montana,30069,513,0.3098528482
MT,Phillips,Montana,30071,4074,0.7925332481
MT,Pondera,Montana,30073,5972,3.6760570223
